"BASIN","CY","YYYYMMDDHH","LAT","LON","VMAX","STORMNAME","storm_id"
"WP",NA,2018092412,19.3,129.7,100,"TRAMI","TRAMI_2018"
"WP",NA,2018092418,19.6,129.1,105,"TRAMI","TRAMI_2018"
"WP",NA,2018092500,19.6,128.7,105,"TRAMI","TRAMI_2018"
"WP",NA,2018092506,19.8,128.9,105,"TRAMI","TRAMI_2018"
"WP",NA,2018092512,20,128.9,100,"TRAMI","TRAMI_2018"
"WP",NA,2018102806,18,129,85,"YUTU","YUTU_2018"
"WP",NA,2018102812,17.8,128,80,"YUTU","YUTU_2018"
"WP",NA,2018102818,17.5,127,70,"YUTU","YUTU_2018"
"WP",NA,2018102900,17,126.1,70,"YUTU","YUTU_2018"
"WP",NA,2018102906,16.8,125.2,80,"YUTU","YUTU_2018"
"WP",NA,2018102912,16.8,124.2,80,"YUTU","YUTU_2018"
"WP",NA,2018102918,16.8,123,80,"YUTU","YUTU_2018"
"WP",NA,2018103000,16.6,121.6,70,"YUTU","YUTU_2018"
"WP",NA,2018103006,16.5,120.1,55,"YUTU","YUTU_2018"
"WP",NA,2018103012,16.9,119.1,55,"YUTU","YUTU_2018"
"WP",NA,2018103018,17.1,118.6,50,"YUTU","YUTU_2018"
"WP",NA,2018103100,17.5,118.2,50,"YUTU","YUTU_2018"
"WP",NA,2018103106,18.1,117.7,45,"YUTU","YUTU_2018"
"WP",NA,2018103112,18.6,117.4,45,"YUTU","YUTU_2018"
"WP",NA,2018103118,19,117.2,45,"YUTU","YUTU_2018"
"WP",NA,2018110100,19.5,116.9,45,"YUTU","YUTU_2018"
"WP",NA,2018110106,19.9,116.8,45,"YUTU","YUTU_2018"
"WP",NA,2018112200,11.3,117,35,"USAGI","USAGI_2018"
"WP",NA,2018112206,11.6,115.6,35,"USAGI","USAGI_2018"
"WP",NA,2019071606,17.1,124.9,35,"DANAS","DANAS_2019"
"WP",NA,2019071612,17.2,123.9,35,"DANAS","DANAS_2019"
"WP",NA,2019071618,17.3,123.4,35,"DANAS","DANAS_2019"
"WP",NA,2019071700,18.1,123.5,35,"DANAS","DANAS_2019"
"WP",NA,2019071706,19,123.7,35,"DANAS","DANAS_2019"
"WP",NA,2019080500,17.9,130,40,"LEKIMA","LEKIMA_2019"
"WP",NA,2019080506,18,129.9,45,"LEKIMA","LEKIMA_2019"
"WP",NA,2019080512,18.2,129.8,45,"LEKIMA","LEKIMA_2019"
"WP",NA,2019080518,18.5,129.5,50,"LEKIMA","LEKIMA_2019"
"WP",NA,2019080600,18.8,129.3,50,"LEKIMA","LEKIMA_2019"
"WP",NA,2019080606,19.2,129,55,"LEKIMA","LEKIMA_2019"
"WP",NA,2019080612,19.5,128.7,65,"LEKIMA","LEKIMA_2019"
"WP",NA,2019080618,19.9,128.4,70,"LEKIMA","LEKIMA_2019"
"WP",NA,2019082118,15.2,129.8,35,"BAILU","BAILU_2019"
"WP",NA,2019082200,15.4,129.1,40,"BAILU","BAILU_2019"
"WP",NA,2019082206,15.7,128.5,40,"BAILU","BAILU_2019"
"WP",NA,2019082212,16.3,127.8,45,"BAILU","BAILU_2019"
"WP",NA,2019082218,17.2,127.3,50,"BAILU","BAILU_2019"
"WP",NA,2019082300,18.3,126.4,50,"BAILU","BAILU_2019"
"WP",NA,2019082306,19.1,125.4,50,"BAILU","BAILU_2019"
"WP",NA,2019082312,19.9,124.5,50,"BAILU","BAILU_2019"
"WP",NA,2019082800,16.5,117.3,35,"PODUL","PODUL_2019"
"WP",NA,2019082806,16.6,116,40,"PODUL","PODUL_2019"
"WP",NA,2019090200,15.2,126.1,35,"LINGLING","LINGLING_2019"
"WP",NA,2019090206,16.7,125,35,"LINGLING","LINGLING_2019"
"WP",NA,2019090212,18,124.3,40,"LINGLING","LINGLING_2019"
"WP",NA,2019090218,18.9,124,45,"LINGLING","LINGLING_2019"
"WP",NA,2019090300,19.7,123.9,50,"LINGLING","LINGLING_2019"
"WP",NA,2019092812,17.4,129.2,40,"MITAG","MITAG_2019"
"WP",NA,2019092818,17.8,127.9,45,"MITAG","MITAG_2019"
"WP",NA,2019092900,18.3,126.9,50,"MITAG","MITAG_2019"
"WP",NA,2019092906,19.2,125.9,55,"MITAG","MITAG_2019"
"WP",NA,2019101800,19.8,130,45,"NEOGURI","NEOGURI_2019"
"WP",NA,2019101806,20,129.9,45,"NEOGURI","NEOGURI_2019"
"WP",NA,2019110518,13.5,116,35,"NAKRI","NAKRI_2019"
"WP",NA,2019110600,13.4,116.2,35,"NAKRI","NAKRI_2019"
"WP",NA,2019110606,13.2,116.4,40,"NAKRI","NAKRI_2019"
"WP",NA,2019110612,13.2,116.6,40,"NAKRI","NAKRI_2019"
"WP",NA,2019110618,13.3,116.8,45,"NAKRI","NAKRI_2019"
"WP",NA,2019110700,13.2,116.9,50,"NAKRI","NAKRI_2019"
"WP",NA,2019110706,13,117,55,"NAKRI","NAKRI_2019"
"WP",NA,2019110712,12.8,117.2,60,"NAKRI","NAKRI_2019"
"WP",NA,2019110718,12.6,117,60,"NAKRI","NAKRI_2019"
"WP",NA,2019110800,12.5,117.1,60,"NAKRI","NAKRI_2019"
"WP",NA,2019110806,12.6,116.4,65,"NAKRI","NAKRI_2019"
"WP",NA,2019110812,12.5,115.7,65,"NAKRI","NAKRI_2019"
"WP",NA,2019110818,12.5,115.3,60,"NAKRI","NAKRI_2019"
"WP",NA,2019111412,16.4,127.6,35,"KALMAEGI","KALMAEGI_2019"
"WP",NA,2019111418,16.9,127.2,35,"KALMAEGI","KALMAEGI_2019"
"WP",NA,2019111500,17.3,126.6,35,"KALMAEGI","KALMAEGI_2019"
"WP",NA,2019111506,16.9,126.2,35,"KALMAEGI","KALMAEGI_2019"
"WP",NA,2019111512,16.8,126.3,35,"KALMAEGI","KALMAEGI_2019"
"WP",NA,2019111518,16.6,126.4,35,"KALMAEGI","KALMAEGI_2019"
"WP",NA,2019111600,16.2,126.7,35,"KALMAEGI","KALMAEGI_2019"
"WP",NA,2019111606,15.9,126.6,35,"KALMAEGI","KALMAEGI_2019"
"WP",NA,2019111612,16.2,126.3,35,"KALMAEGI","KALMAEGI_2019"
"WP",NA,2019111618,16.3,126,35,"KALMAEGI","KALMAEGI_2019"
"WP",NA,2019111700,16.5,125.5,35,"KALMAEGI","KALMAEGI_2019"
"WP",NA,2019111706,16.7,124.9,40,"KALMAEGI","KALMAEGI_2019"
"WP",NA,2019111712,17,124,45,"KALMAEGI","KALMAEGI_2019"
"WP",NA,2019111718,17.3,123.6,45,"KALMAEGI","KALMAEGI_2019"
"WP",NA,2019111800,17.6,123.3,50,"KALMAEGI","KALMAEGI_2019"
"WP",NA,2019111806,18.1,123.1,60,"KALMAEGI","KALMAEGI_2019"
"WP",NA,2019111812,18.8,122.9,65,"KALMAEGI","KALMAEGI_2019"
"WP",NA,2019111818,19.1,122.7,70,"KALMAEGI","KALMAEGI_2019"
"WP",NA,2019111900,19.2,122.6,70,"KALMAEGI","KALMAEGI_2019"
"WP",NA,2019111906,19.5,122.6,70,"KALMAEGI","KALMAEGI_2019"
"WP",NA,2019111912,19.4,122.3,70,"KALMAEGI","KALMAEGI_2019"
"WP",NA,2019111918,18.4,122.1,45,"KALMAEGI","KALMAEGI_2019"
"WP",NA,2019112000,16.1,128.2,35,"FUNG-WONG","FUNG-WONG_2019"
"WP",NA,2019112006,17.6,127.2,40,"FUNG-WONG","FUNG-WONG_2019"
"WP",NA,2019112012,19,126,45,"FUNG-WONG","FUNG-WONG_2019"
"WP",NA,2019112018,19.6,125.4,50,"FUNG-WONG","FUNG-WONG_2019"
"WP",NA,2019120112,13.1,129.2,75,"KAMMURI","KAMMURI_2019"
"WP",NA,2019120118,13.2,127.6,75,"KAMMURI","KAMMURI_2019"
"WP",NA,2019120200,12.9,126.6,80,"KAMMURI","KAMMURI_2019"
"WP",NA,2019120206,13,125.6,85,"KAMMURI","KAMMURI_2019"
"WP",NA,2019120212,12.9,124.7,90,"KAMMURI","KAMMURI_2019"
"WP",NA,2019120218,13.2,123.5,90,"KAMMURI","KAMMURI_2019"
"WP",NA,2019120300,13.2,122.2,80,"KAMMURI","KAMMURI_2019"
"WP",NA,2019120306,13.3,120.8,70,"KAMMURI","KAMMURI_2019"
"WP",NA,2019120312,13.4,119.7,65,"KAMMURI","KAMMURI_2019"
"WP",NA,2019120318,13.7,118.6,60,"KAMMURI","KAMMURI_2019"
"WP",NA,2019120400,14,117.6,50,"KAMMURI","KAMMURI_2019"
"WP",NA,2019120406,14.2,116.8,50,"KAMMURI","KAMMURI_2019"
"WP",NA,2019120412,14.2,116.1,45,"KAMMURI","KAMMURI_2019"
"WP",NA,2019120418,14.3,115.2,35,"KAMMURI","KAMMURI_2019"
"WP",NA,2019122318,10.5,129.1,55,"PHANFONE","PHANFONE_2019"
"WP",NA,2019122400,10.6,127.8,65,"PHANFONE","PHANFONE_2019"
"WP",NA,2019122406,10.9,126.4,70,"PHANFONE","PHANFONE_2019"
"WP",NA,2019122412,11.4,124.9,75,"PHANFONE","PHANFONE_2019"
"WP",NA,2019122418,11.8,123.4,80,"PHANFONE","PHANFONE_2019"
"WP",NA,2019122500,11.9,122.4,75,"PHANFONE","PHANFONE_2019"
"WP",NA,2019122506,12.1,121.3,70,"PHANFONE","PHANFONE_2019"
"WP",NA,2019122512,12.5,120.1,65,"PHANFONE","PHANFONE_2019"
"WP",NA,2019122518,12.8,119.3,55,"PHANFONE","PHANFONE_2019"
"WP",NA,2019122600,13.1,118.6,65,"PHANFONE","PHANFONE_2019"
"WP",NA,2019122606,13.4,118,75,"PHANFONE","PHANFONE_2019"
"WP",NA,2019122612,13.9,117.7,65,"PHANFONE","PHANFONE_2019"
"WP",NA,2019122618,14.3,117.2,60,"PHANFONE","PHANFONE_2019"
"WP",NA,2019122700,14.5,116.9,55,"PHANFONE","PHANFONE_2019"
"WP",NA,2019122706,14.7,116.5,50,"PHANFONE","PHANFONE_2019"
"WP",NA,2019122712,14.6,116,45,"PHANFONE","PHANFONE_2019"
"WP",NA,2019122718,14.5,115.7,35,"PHANFONE","PHANFONE_2019"
"WP",NA,2020051212,11.3,129.5,35,"VONGFONG","VONGFONG_2020"
"WP",NA,2020051218,11.6,129.2,40,"VONGFONG","VONGFONG_2020"
"WP",NA,2020051300,11.8,128.9,50,"VONGFONG","VONGFONG_2020"
"WP",NA,2020051306,12,128.4,60,"VONGFONG","VONGFONG_2020"
"WP",NA,2020051312,12.2,127.8,70,"VONGFONG","VONGFONG_2020"
"WP",NA,2020051318,12.2,127,80,"VONGFONG","VONGFONG_2020"
"WP",NA,2020051400,12.1,126.2,85,"VONGFONG","VONGFONG_2020"
"WP",NA,2020051406,12.2,125.3,85,"VONGFONG","VONGFONG_2020"
"WP",NA,2020051412,12.3,124.4,70,"VONGFONG","VONGFONG_2020"
"WP",NA,2020051418,12.7,123.6,65,"VONGFONG","VONGFONG_2020"
"WP",NA,2020051500,13.3,122.7,65,"VONGFONG","VONGFONG_2020"
"WP",NA,2020051506,14,121.9,50,"VONGFONG","VONGFONG_2020"
"WP",NA,2020051512,14.9,121.3,45,"VONGFONG","VONGFONG_2020"
"WP",NA,2020051518,16.2,120.6,35,"VONGFONG","VONGFONG_2020"
"WP",NA,2020051600,17.3,120,35,"VONGFONG","VONGFONG_2020"
"WP",NA,2020051606,18.1,119.6,35,"VONGFONG","VONGFONG_2020"
"WP",NA,2020061212,16.8,117.6,35,"NURI","NURI_2020"
"WP",NA,2020061218,17.5,116.7,35,"NURI","NURI_2020"
"WP",NA,2020061300,18.4,115.6,40,"NURI","NURI_2020"
"WP",NA,2020061306,19.4,115,40,"NURI","NURI_2020"
"WP",NA,2020081000,19.2,118.6,35,"MEKKHALA","MEKKHALA_2020"
"WP",NA,2020082812,16.7,130,40,"MAYSAK","MAYSAK_2020"
"WP",NA,2020082818,16.5,129.7,50,"MAYSAK","MAYSAK_2020"
"WP",NA,2020082900,16.5,129.6,55,"MAYSAK","MAYSAK_2020"
"WP",NA,2020082906,16.7,129.3,55,"MAYSAK","MAYSAK_2020"
"WP",NA,2020082912,17,129,65,"MAYSAK","MAYSAK_2020"
"WP",NA,2020082918,17,129,70,"MAYSAK","MAYSAK_2020"
"WP",NA,2020083000,17.2,129,75,"MAYSAK","MAYSAK_2020"
"WP",NA,2020083006,18.4,129,75,"MAYSAK","MAYSAK_2020"
"WP",NA,2020083012,19.3,129,80,"MAYSAK","MAYSAK_2020"
"WP",NA,2020091518,13,118.5,35,"NOUL","NOUL_2020"
"WP",NA,2020091600,13.1,117.7,35,"NOUL","NOUL_2020"
"WP",NA,2020091606,13.2,116.8,40,"NOUL","NOUL_2020"
"WP",NA,2020091612,13.4,115.7,40,"NOUL","NOUL_2020"
"WP",NA,2020101206,17.6,116,35,"NANGKA","NANGKA_2020"
"WP",NA,2020102000,15.5,124.5,35,"SAUDEL","SAUDEL_2020"
"WP",NA,2020102006,15.7,123,35,"SAUDEL","SAUDEL_2020"
"WP",NA,2020102012,15.8,121.8,35,"SAUDEL","SAUDEL_2020"
"WP",NA,2020102018,16.1,119.8,35,"SAUDEL","SAUDEL_2020"
"WP",NA,2020102100,16,118.8,35,"SAUDEL","SAUDEL_2020"
"WP",NA,2020102106,16.2,117.8,45,"SAUDEL","SAUDEL_2020"
"WP",NA,2020102112,15.8,117.4,55,"SAUDEL","SAUDEL_2020"
"WP",NA,2020102118,16,116.5,55,"SAUDEL","SAUDEL_2020"
"WP",NA,2020102200,16.8,116.3,60,"SAUDEL","SAUDEL_2020"
"WP",NA,2020102206,16.9,115.8,60,"SAUDEL","SAUDEL_2020"
"WP",NA,2020102212,17.1,115.9,65,"SAUDEL","SAUDEL_2020"
"WP",NA,2020102218,17.5,115.7,65,"SAUDEL","SAUDEL_2020"
"WP",NA,2020102300,17.5,115.3,65,"SAUDEL","SAUDEL_2020"
"WP",NA,2020102406,13.1,129.7,35,"MOLAVE","MOLAVE_2020"
"WP",NA,2020102412,13.3,128.8,40,"MOLAVE","MOLAVE_2020"
"WP",NA,2020102418,13.4,127.4,45,"MOLAVE","MOLAVE_2020"
"WP",NA,2020102500,13.4,126.4,50,"MOLAVE","MOLAVE_2020"
"WP",NA,2020102506,13.4,124.7,60,"MOLAVE","MOLAVE_2020"
"WP",NA,2020102512,13.3,123.2,70,"MOLAVE","MOLAVE_2020"
"WP",NA,2020102518,13.1,121.8,70,"MOLAVE","MOLAVE_2020"
"WP",NA,2020102600,13.2,120.4,70,"MOLAVE","MOLAVE_2020"
"WP",NA,2020102606,13.4,118.8,65,"MOLAVE","MOLAVE_2020"
"WP",NA,2020102612,13.4,117.5,75,"MOLAVE","MOLAVE_2020"
"WP",NA,2020102618,13.4,116,80,"MOLAVE","MOLAVE_2020"
"WP",NA,2020103018,15.9,129.9,115,"GONI","GONI_2020"
"WP",NA,2020103100,15.3,128.8,115,"GONI","GONI_2020"
"WP",NA,2020103106,14.7,127.6,115,"GONI","GONI_2020"
"WP",NA,2020103112,14.2,126.5,115,"GONI","GONI_2020"
"WP",NA,2020103118,13.8,125,120,"GONI","GONI_2020"
"WP",NA,2020110100,13.5,123.6,100,"GONI","GONI_2020"
"WP",NA,2020110106,13.7,121.9,60,"GONI","GONI_2020"
"WP",NA,2020110112,14.3,121.3,45,"GONI","GONI_2020"
"WP",NA,2020110118,14.5,119.5,35,"GONI","GONI_2020"
"WP",NA,2020110200,14.8,118.4,35,"GONI","GONI_2020"
"WP",NA,2020110206,15.1,117.6,35,"GONI","GONI_2020"
"WP",NA,2020110212,15.1,116.8,35,"GONI","GONI_2020"
"WP",NA,2020110218,15.1,116,35,"GONI","GONI_2020"
"WP",NA,2020110300,15,115.4,35,"GONI","GONI_2020"
"WP",NA,2020110306,14.8,115.2,35,"GONI","GONI_2020"
"WP",NA,2020110218,19.8,127.1,35,"ATSANI","ATSANI_2020"
"WP",NA,2020110306,20,127.9,40,"ATSANI","ATSANI_2020"
"WP",NA,2020110312,19.8,128.5,40,"ATSANI","ATSANI_2020"
"WP",NA,2020110318,19.7,128.8,40,"ATSANI","ATSANI_2020"
"WP",NA,2020110400,19.8,129.2,45,"ATSANI","ATSANI_2020"
"WP",NA,2020110418,20,127.7,50,"ATSANI","ATSANI_2020"
"WP",NA,2020110500,19.9,126.7,50,"ATSANI","ATSANI_2020"
"WP",NA,2020110818,12.9,115.4,35,"ETAU","ETAU_2020"
"WP",NA,2020110918,12.3,130,35,"VAMCO","VAMCO_2020"
"WP",NA,2020111000,13.4,128.9,40,"VAMCO","VAMCO_2020"
"WP",NA,2020111006,14.3,128.1,45,"VAMCO","VAMCO_2020"
"WP",NA,2020111012,14.5,126.6,50,"VAMCO","VAMCO_2020"
"WP",NA,2020111018,14.5,125.7,55,"VAMCO","VAMCO_2020"
"WP",NA,2020111100,14.6,124.6,65,"VAMCO","VAMCO_2020"
"WP",NA,2020111106,14.4,123.5,70,"VAMCO","VAMCO_2020"
"WP",NA,2020111112,14.8,122.8,75,"VAMCO","VAMCO_2020"
"WP",NA,2020111118,15.1,121.3,70,"VAMCO","VAMCO_2020"
"WP",NA,2020111200,15.2,119.6,55,"VAMCO","VAMCO_2020"
"WP",NA,2020111206,15.2,118.5,60,"VAMCO","VAMCO_2020"
"WP",NA,2020111212,15.1,117.3,60,"VAMCO","VAMCO_2020"
"WP",NA,2020111218,15.2,116.3,60,"VAMCO","VAMCO_2020"
"WP",NA,2020111300,15.4,115.5,60,"VAMCO","VAMCO_2020"
"WP",NA,2020122000,9.6,115.7,35,"KROVANH","KROVANH_2020"
"WP",NA,2020122006,10,115.2,35,"KROVANH","KROVANH_2020"
"WP",NA,2021022018,7.8,129.7,35,"DUJUAN","DUJUAN_2021"
"WP",NA,2021022100,8.3,129.1,35,"DUJUAN","DUJUAN_2021"
"WP",NA,2021022106,9,128.4,35,"DUJUAN","DUJUAN_2021"
"WP",NA,2021041712,12.1,129.2,110,"SURIGAE","SURIGAE_2021"
"WP",NA,2021041718,12.6,128.4,120,"SURIGAE","SURIGAE_2021"
"WP",NA,2021041800,13.1,127.7,120,"SURIGAE","SURIGAE_2021"
"WP",NA,2021041806,13.4,127.1,115,"SURIGAE","SURIGAE_2021"
"WP",NA,2021041812,13.6,126.8,105,"SURIGAE","SURIGAE_2021"
"WP",NA,2021041818,13.9,126.5,105,"SURIGAE","SURIGAE_2021"
"WP",NA,2021041900,14.2,126.3,105,"SURIGAE","SURIGAE_2021"
"WP",NA,2021041906,14.6,126.3,100,"SURIGAE","SURIGAE_2021"
"WP",NA,2021041912,14.9,126.3,100,"SURIGAE","SURIGAE_2021"
"WP",NA,2021041918,15.2,126.3,95,"SURIGAE","SURIGAE_2021"
"WP",NA,2021042000,15.5,126.1,90,"SURIGAE","SURIGAE_2021"
"WP",NA,2021042006,15.9,126,90,"SURIGAE","SURIGAE_2021"
"WP",NA,2021042012,16.4,125.9,90,"SURIGAE","SURIGAE_2021"
"WP",NA,2021042018,17,125.5,90,"SURIGAE","SURIGAE_2021"
"WP",NA,2021042100,17.5,125.2,90,"SURIGAE","SURIGAE_2021"
"WP",NA,2021042106,18.2,125,90,"SURIGAE","SURIGAE_2021"
"WP",NA,2021042112,18.8,124.8,90,"SURIGAE","SURIGAE_2021"
"WP",NA,2021042118,19.3,124.8,85,"SURIGAE","SURIGAE_2021"
"WP",NA,2021042200,19.7,124.9,85,"SURIGAE","SURIGAE_2021"
"WP",NA,2021053106,9.1,130,35,"CHOI-WAN","CHOI-WAN_2021"
"WP",NA,2021053112,9.5,129.1,35,"CHOI-WAN","CHOI-WAN_2021"
"WP",NA,2021053118,9.7,128.3,40,"CHOI-WAN","CHOI-WAN_2021"
"WP",NA,2021060100,10,127.3,40,"CHOI-WAN","CHOI-WAN_2021"
"WP",NA,2021060106,11.1,126.8,35,"CHOI-WAN","CHOI-WAN_2021"
"WP",NA,2021060112,11.7,125.6,35,"CHOI-WAN","CHOI-WAN_2021"
"WP",NA,2021060118,11.8,123.6,35,"CHOI-WAN","CHOI-WAN_2021"
"WP",NA,2021060200,12.6,122.3,35,"CHOI-WAN","CHOI-WAN_2021"
"WP",NA,2021060206,13.2,121.7,35,"CHOI-WAN","CHOI-WAN_2021"
"WP",NA,2021060212,13.5,120.7,35,"CHOI-WAN","CHOI-WAN_2021"
"WP",NA,2021060218,14.9,119.5,35,"CHOI-WAN","CHOI-WAN_2021"
"WP",NA,2021060300,16.7,118.9,40,"CHOI-WAN","CHOI-WAN_2021"
"WP",NA,2021060306,17.6,118,40,"CHOI-WAN","CHOI-WAN_2021"
"WP",NA,2021060312,18.6,118.2,40,"CHOI-WAN","CHOI-WAN_2021"
"WP",NA,2021060318,19.5,118.4,40,"CHOI-WAN","CHOI-WAN_2021"
"WP",NA,2021082018,19.9,129.7,35,"OMAIS","OMAIS_2021"
"WP",NA,2021090600,10.3,127.8,35,"CONSON","CONSON_2021"
"WP",NA,2021090606,10.8,126.8,45,"CONSON","CONSON_2021"
"WP",NA,2021090612,11.1,126,50,"CONSON","CONSON_2021"
"WP",NA,2021090618,11.7,124.9,50,"CONSON","CONSON_2021"
"WP",NA,2021090700,12.1,124.2,45,"CONSON","CONSON_2021"
"WP",NA,2021090706,12.4,123.6,45,"CONSON","CONSON_2021"
"WP",NA,2021090712,12.9,122.6,45,"CONSON","CONSON_2021"
"WP",NA,2021090718,13.2,122.1,45,"CONSON","CONSON_2021"
"WP",NA,2021090800,13.7,121.6,45,"CONSON","CONSON_2021"
"WP",NA,2021090806,14.2,120.7,45,"CONSON","CONSON_2021"
"WP",NA,2021090812,15,120.1,45,"CONSON","CONSON_2021"
"WP",NA,2021090818,15.4,119.1,45,"CONSON","CONSON_2021"
"WP",NA,2021090900,15.4,118.2,45,"CONSON","CONSON_2021"
"WP",NA,2021090906,15.8,117,45,"CONSON","CONSON_2021"
"WP",NA,2021090912,15.8,115.1,50,"CONSON","CONSON_2021"
"WP",NA,2021090818,15.4,129.1,100,"CHANTHU","CHANTHU_2021"
"WP",NA,2021090900,15.5,128,100,"CHANTHU","CHANTHU_2021"
"WP",NA,2021090906,15.8,127.1,100,"CHANTHU","CHANTHU_2021"
"WP",NA,2021090912,16.1,125.9,100,"CHANTHU","CHANTHU_2021"
"WP",NA,2021090918,16.6,124.9,100,"CHANTHU","CHANTHU_2021"
"WP",NA,2021091000,17.1,124.1,105,"CHANTHU","CHANTHU_2021"
"WP",NA,2021091006,17.8,123.5,115,"CHANTHU","CHANTHU_2021"
"WP",NA,2021091012,18.7,122.9,115,"CHANTHU","CHANTHU_2021"
"WP",NA,2021091018,19.5,122.3,115,"CHANTHU","CHANTHU_2021"
"WP",NA,2021100918,16.7,129.4,45,"KOMPASU","KOMPASU_2021"
"WP",NA,2021101000,17.1,128.9,45,"KOMPASU","KOMPASU_2021"
"WP",NA,2021101006,17.7,127.9,45,"KOMPASU","KOMPASU_2021"
"WP",NA,2021101012,18.2,126.9,45,"KOMPASU","KOMPASU_2021"
"WP",NA,2021101018,18.4,125.8,50,"KOMPASU","KOMPASU_2021"
"WP",NA,2021101100,18.6,124.7,50,"KOMPASU","KOMPASU_2021"
"WP",NA,2021101106,18.8,123,50,"KOMPASU","KOMPASU_2021"
"WP",NA,2021101112,18.9,121.7,50,"KOMPASU","KOMPASU_2021"
"WP",NA,2021101118,18.8,120.5,55,"KOMPASU","KOMPASU_2021"
"WP",NA,2021101200,18.7,118.9,55,"KOMPASU","KOMPASU_2021"
"WP",NA,2021101206,18.9,117.8,55,"KOMPASU","KOMPASU_2021"
"WP",NA,2021101212,19,116.1,55,"KOMPASU","KOMPASU_2021"
"WP",NA,2021121518,9.4,128.9,85,"RAI","RAI_2021"
"WP",NA,2021121600,9.7,127.6,100,"RAI","RAI_2021"
"WP",NA,2021121606,9.9,126,105,"RAI","RAI_2021"
"WP",NA,2021121612,10,124.3,95,"RAI","RAI_2021"
"WP",NA,2021121618,10,122.6,85,"RAI","RAI_2021"
"WP",NA,2021121700,10,121.2,80,"RAI","RAI_2021"
"WP",NA,2021121706,10.3,119.9,80,"RAI","RAI_2021"
"WP",NA,2021121712,10.4,118.6,80,"RAI","RAI_2021"
"WP",NA,2021121718,10.6,117.4,80,"RAI","RAI_2021"
"WP",NA,2021121800,10.8,116,85,"RAI","RAI_2021"
"WP",NA,2022040918,10.8,125.9,35,"MEGI","MEGI_2022"
"WP",NA,2022041000,10.8,125.7,40,"MEGI","MEGI_2022"
"WP",NA,2022041006,10.9,125.4,35,"MEGI","MEGI_2022"
"WP",NA,2022041012,11,125.2,35,"MEGI","MEGI_2022"
"WP",NA,2022041018,11.2,125.1,35,"MEGI","MEGI_2022"
"WP",NA,2022063000,15.8,115.5,35,"CHABA","CHABA_2022"
"WP",NA,2022063006,16.1,115.6,40,"CHABA","CHABA_2022"
"WP",NA,2022063012,17,115.2,45,"CHABA","CHABA_2022"
"WP",NA,2022082118,16.4,125.3,35,"MA-ON","MA-ON_2022"
"WP",NA,2022082200,16.3,124.4,40,"MA-ON","MA-ON_2022"
"WP",NA,2022082206,16.2,123.7,40,"MA-ON","MA-ON_2022"
"WP",NA,2022082212,16.1,123.4,45,"MA-ON","MA-ON_2022"
"WP",NA,2022082218,16.3,123.3,50,"MA-ON","MA-ON_2022"
"WP",NA,2022082300,17.1,122.7,50,"MA-ON","MA-ON_2022"
"WP",NA,2022082306,17.9,121.5,50,"MA-ON","MA-ON_2022"
"WP",NA,2022082312,18.5,120.3,50,"MA-ON","MA-ON_2022"
"WP",NA,2022082318,19,118.8,55,"MA-ON","MA-ON_2022"
"WP",NA,2022082400,19,117.2,55,"MA-ON","MA-ON_2022"
"WP",NA,2022082406,19.4,116,55,"MA-ON","MA-ON_2022"
"WP",NA,2022090900,18,129.3,45,"MUIFA","MUIFA_2022"
"WP",NA,2022090906,19,128.4,50,"MUIFA","MUIFA_2022"
"WP",NA,2022090912,19.4,127.7,55,"MUIFA","MUIFA_2022"
"WP",NA,2022090918,19.8,126.9,60,"MUIFA","MUIFA_2022"
"WP",NA,2022092318,16.9,129.2,50,"NORU","NORU_2022"
"WP",NA,2022092400,16.3,128.1,60,"NORU","NORU_2022"
"WP",NA,2022092406,15.8,126.9,70,"NORU","NORU_2022"
"WP",NA,2022092412,15.4,126,80,"NORU","NORU_2022"
"WP",NA,2022092418,15.2,124.7,90,"NORU","NORU_2022"
"WP",NA,2022092500,15,123.6,95,"NORU","NORU_2022"
"WP",NA,2022092506,15,122.5,95,"NORU","NORU_2022"
"WP",NA,2022092512,15.2,121.4,85,"NORU","NORU_2022"
"WP",NA,2022092518,15.5,119.7,75,"NORU","NORU_2022"
"WP",NA,2022092600,16.2,118.4,70,"NORU","NORU_2022"
"WP",NA,2022092606,15.9,116.9,65,"NORU","NORU_2022"
"WP",NA,2022092612,15.9,115.5,70,"NORU","NORU_2022"
"WP",NA,2022101506,18.9,124.1,35,"NESAT","NESAT_2022"
"WP",NA,2022101512,18.9,123.1,40,"NESAT","NESAT_2022"
"WP",NA,2022101518,19.3,122,50,"NESAT","NESAT_2022"
"WP",NA,2022101600,19.5,121,50,"NESAT","NESAT_2022"
"WP",NA,2022101606,19.7,120,55,"NESAT","NESAT_2022"
"WP",NA,2022101612,19.9,118.8,55,"NESAT","NESAT_2022"
"WP",NA,2022101618,19.9,117.8,55,"NESAT","NESAT_2022"
"WP",NA,2022101700,19.7,116.9,65,"NESAT","NESAT_2022"
"WP",NA,2022101706,19.4,116.2,70,"NESAT","NESAT_2022"
"WP",NA,2022101712,19,115.5,75,"NESAT","NESAT_2022"
"WP",NA,2022102718,11.3,129.6,40,"NALGAE","NALGAE_2022"
"WP",NA,2022102800,11.8,128.4,40,"NALGAE","NALGAE_2022"
"WP",NA,2022102806,12.1,126.8,45,"NALGAE","NALGAE_2022"
